ma_sp,thang,sl_ban,dt_ban,dt_ban_gv,sl_nhap,ds_nhap
1193702000037,2025/T01,0,0.0,0.0,0,0
1193702000038,2025/T01,0,0.0,0.0,0,0
1193702000039,2025/T01,0,0.0,0.0,0,0
1193702000040,2025/T01,0,0.0,0.0,0,0
1193702000042,2025/T01,0,0.0,0.0,0,0
1193702000081,2025/T01,2132,71489296.19959992,59173016.09470007,313,91145600
1193702000101,2025/T01,4,725925.926,566667.9872,0,0
1193702000102,2025/T01,5,907407.4075,681490.2235,0,0
1193702000103,2025/T01,2,362962.963,276473.8746,0,0
1193702000104,2025/T01,1,181481.4815,134915.5415,0,0
1193702000105,2025/T01,0,0.0,0.0,0,0
1193702000106,2025/T01,2,999074.074,828519.9768,0,0
1193702000107,2025/T01,3,1498611.111,1259066.9979,0,0
1193702000110,2025/T01,1,181481.4815,140805.0018,0,0
1193702000111,2025/T01,2,362962.963,277025.6364,0,0
1193702000122,2025/T01,2,999074.074,847333.3334,0,0
1193702000126,2025/T01,3,544444.4445,413532.8781,0,0
1193702000135,2025/T01,0,0.0,0.0,0,0
1193702000136,2025/T01,0,0.0,0.0,0,0
1193702000139,2025/T01,1,181481.4815,134879.6631,0,0
1193702000140,2025/T01,0,0.0,0.0,0,0
1193702000143,2025/T01,6,1088888.889,813159.1392,0,0
1193702000146,2025/T01,11,748611.1116,610521.3740999999,0,0
1193702000147,2025/T01,1,68055.5556,55577.8791,0,0
1193702000148,2025/T01,8,617037.0368,501963.16,0,0
1193702000149,2025/T01,1,77129.6296,62745.3921,0,0
1193702000150,2025/T01,0,0.0,0.0,0,0
1193702000151,2025/T01,7,630648.1481999999,513547.2272,0,0
1193702000152,2025/T01,19,1711759.2594,1395175.4416,0,0
1193702000153,2025/T01,5,644907.4075,524635.7625,0,0
1193702000154,2025/T01,0,0.0,0.0,0,0
1193702000155,2025/T01,3,270277.7778,219872.7453,0,0
1193702000156,2025/T01,5,1956018.5185,1713635.5625,0,0
1193702000157,2025/T01,7,2485648.1482,2177636.3077,0,0
1193702000158,2025/T01,4,1340740.7408,1178773.5304,0,0
1193702000159,2025/T01,4,2029259.2592,1777963.6556,0,0
1193702000160,2025/T01,1,391203.7037,342727.1755,0,0
1193702000161,2025/T01,4,144761.9048,284010.4524,0,0
1193702000163,2025/T01,5,1675925.926,1468454.557,0,0
1193702000164,2025/T01,6,1750000.0002,1423637.3934,0,0
1193702000165,2025/T01,1,291666.6667,184224.6979,0,0
1193702000166,2025/T01,4,2029259.2592,1777963.092,0,0
1193702000167,2025/T01,0,0.0,0.0,0,0
1193702000168,2025/T01,7,2843425.9259,2491364.0752,0,0
1193702000169,2025/T01,7,2485648.1482,2187931.1853,0,0
1193702000170,2025/T01,4,1420370.3704,1244363.5708,0,0
1193702000171,2025/T01,0,0.0,0.0,0,0
1193702000172,2025/T01,0,0.0,0.0,0,0
1193702000173,2025/T01,0,0.0,0.0,0,0
1193702000174,2025/T01,3,1047222.2223,874199.0610999999,0,0
1193702000175,2025/T01,20,6981481.481999999,6061619.400399998,0,0
1193702000176,2025/T01,3,1047222.2223,917454.675,0,0
1193702000186,2025/T01,7,1542592.5928,1254910.0739,0,0
1193702000187,2025/T01,2,187962.963,153525.5926,0,0
1193702000188,2025/T01,1,108888.8889,88921.2975,0,0
1193702000189,2025/T01,0,0.0,0.0,0,0
1193702000190,2025/T01,10,965740.741,787768.72,0,0
1193702000191,2025/T01,3,486111.111,395454.924,0,0
1193702000192,2025/T01,0,0.0,0.0,0,0
1193702000193,2025/T01,0,0.0,0.0,0,0
1193702000194,2025/T01,1,491111.1111,430254.5522,0,0
1193702000195,2025/T01,4,645555.5556,525163.5816,0,0
1193702000196,2025/T01,4,645555.5556,525163.5276,0,0
1193702000197,2025/T01,4,645555.5556,525163.4672,0,0
1193702000198,2025/T01,4,907407.4076,695875.2496,0,0
1193702000199,2025/T01,3,680555.5557,426716.9397,0,0
1193702000200,2025/T01,3,680555.5557,553636.257,0,0
1193702000201,2025/T01,3,680555.5557,469023.3742,0,0
1193702000202,2025/T01,1,226851.8519,184545.421,0,0
1193702000203,2025/T01,1,226851.8519,184545.4244,0,0
1193702000204,2025/T01,1,77129.6296,62745.3813,0,0
1193702000206,2025/T01,0,0.0,0.0,0,0
1193702000207,2025/T01,2,324074.074,263636.3604,0,0
1193702000208,2025/T01,1,162037.037,131818.179,0,0
1193702000209,2025/T01,1,22857.1429,59997.1137,0,0
1193702000210,2025/T01,0,0.0,0.0,0,0
1193702000212,2025/T01,0,0.0,0.0,0,0
1193702000218,2025/T01,0,0.0,0.0,0,0
1193702000219,2025/T01,0,0.0,0.0,0,0
1193702000221,2025/T01,0,0.0,0.0,0,0
1193702000224,2025/T01,0,0.0,0.0,0,0
1193702000226,2025/T01,2,61111.1112,61236.2546,0,0
1193702000228,2025/T01,21,8969999.999099998,11378781.3741,0,0
1193702000229,2025/T01,0,0.0,0.0,0,0
1193702000231,2025/T01,0,0.0,0.0,0,0
1193702000232,2025/T01,0,0.0,0.0,0,0
1193702000233,2025/T01,0,0.0,0.0,0,0
1193702000234,2025/T01,7,60000.0002,41323.6159,0,0
1193702000239,2025/T01,0,0.0,0.0,0,0
1193702000240,2025/T01,12,5311047.619400001,4881238.1014,0,0
1193702000242,2025/T01,0,0.0,0.0,0,0
1193702000244,2025/T01,0,0.0,0.0,0,0
1193702000248,2025/T01,0,0.0,0.0,0,0
1193702000249,2025/T01,6,518095.2382,650969.5238,0,0
1193702000251,2025/T01,0,0.0,0.0,0,0
1193702000252,2025/T01,4,1304000.0,1180952.38,0,0
1193702000253,2025/T01,1,239333.3333,228571.429,0,0
1193702000254,2025/T01,0,0.0,0.0,0,0
1193702000260,2025/T01,0,0.0,0.0,0,0
1193702000261,2025/T01,793,49034844.75800009,29124784.18149997,1073,41471450
1193702000263,2025/T01,2827,21458095.19339998,14038069.80290003,1017,53026380
1193702000264,2025/T01,164,9059047.612800002,5978963.908000002,1216,46548480
1193702000265,2025/T01,413,22026666.65290001,5703333.3334,660,9702000
1193702000266,2025/T01,0,0.0,0.0,0,0
1193702000267,2025/T01,22,4609523.809,2996190.56,0,0
1193702000269,2025/T01,0,0.0,0.0,0,0
1193702000272,2025/T01,175,5416666.666999999,2794314.1362,0,0
1193702000274,2025/T01,23722,58740345.74990001,28087998.67150001,300,21735000
1193702000275,2025/T01,2855,70695289.63269985,45663230.91800007,2519,43718390
1194879000015,2025/T01,0,0.0,0.0,0,0
1194879000017,2025/T01,0,0.0,0.0,0,0
1195266000001,2025/T01,4,1047619.0476,812441.8216,0,0
1195266000002,2025/T01,225,73928721.91119996,59838499.6842,0,0
1195266000003,2025/T01,82,30347454.54619999,26742472.95800002,106,37189560
1195270000018,2025/T01,0,0.0,0.0,0,0
1195799000001,2025/T01,0,0.0,0.0,0,0
1195799000002,2025/T01,0,0.0,0.0,0,0
1195799000003,2025/T01,5,2659090.909,2863636.365,0,0
1195799000006,2025/T01,10,5980000.0,4899956.141,0,0
1195799000007,2025/T01,0,0.0,0.0,0,0
1195799000008,2025/T01,0,0.0,0.0,0,0
1195799000009,2025/T01,3,1634727.2727,1891387.3521,0,0
1195799000010,2025/T01,2,962545.4546,1261075.325,10,6593400
1195799000011,2025/T01,1,795000.0,1068988.6736,0,0
1195799000016,2025/T01,0,0.0,0.0,0,0
1195799000019,2025/T01,2,708090.9091,668818.1821,0,0
1195799000020,2025/T01,6,1523669.0908,910636.3611,0,0
1195799000021,2025/T01,0,0.0,0.0,0,0
1195799000032,2025/T01,0,0.0,0.0,0,0
1195799000033,2025/T01,0,0.0,0.0,0,0
1195799000034,2025/T01,0,0.0,0.0,0,0
4842053001110,2025/T01,0,0.0,0.0,0,0
4845000000055,2025/T01,1,370761.9048,1.0,0,0
8851401002009,2025/T01,0,0.0,0.0,0,0
8851401002016,2025/T01,3718,88523809.4884001,61924957.10019998,3996,69930000
8851401002047,2025/T01,696,17234285.7408,11238416.4593,492,8364000
8851401002160,2025/T01,2609,37145722.89649983,28050956.44080007,2555,28871500
8851401002177,2025/T01,100,1408571.430000002,1074304.1407,93,1050900
8851401002184,2025/T01,0,0.0,0.0,0,0
1193679000057,2025/T01,0,0.0,0.0,0,0
9252833003653,2025/T01,718,176236363.669,169681818.0637002,1127,293020000
9252833003661,2025/T01,0,0.0,0.0,0,0
9252833003662,2025/T01,0,0.0,0.0,0,0
9252833003723,2025/T01,0,0.0,0.0,0,0
9252833003777,2025/T01,0,0.0,0.0,0,0
9253079000138,2025/T01,1580,11703703.69200002,4958756.795199993,0,0
9253079000139,2025/T01,1885,20944444.42349996,10552583.47280001,0,0
1013580000048,2025/T01,22,628642.8577999998,598932.0261000003,0,0
1052850000068,2025/T01,1459,16674285.67259998,15097680.11590002,0,0
1052850000088,2025/T01,40788,116537143.3623001,109506168.1735999,1584,91238400
1052850000092,2025/T01,12296,169773333.2311999,161488624.3668001,990,277200000
1052850000093,2025/T01,12735,33960000.10649999,31760194.67329999,0,0
1052850000127,2025/T01,9597,100521200.2100001,94502168.25689992,630,132300000
1052850000129,2025/T01,6527,27040113.06329998,24931725.23239997,245,45866695
1193670000417,2025/T01,758,27071428.56060009,22749305.70429997,0,0
1193670000415,2025/T01,1817,64892948.54550011,55193738.77849998,0,0
1193670000416,2025/T01,1222,43642890.45870006,37309053.64830005,0,0
1193670000418,2025/T01,1508,53857292.35940008,45728880.54060002,0,0
1193670000419,2025/T01,2371,124195443.8546999,96484506.58090004,0,0
1052850000265,2025/T01,10027,42017941.0468,29624173.58789999,0,0
1052850000266,2025/T01,14034,58809142.96830002,43823986.16189998,0,0
1052850000267,2025/T01,9027,37827531.49949998,27590545.52070002,0,0
1052850000268,2025/T01,6401,26823291.48259998,19127850.71299998,0,0
1063157000020,2025/T01,883,10744761.87789999,8906461.871299982,1490,17939600
1193660000031,2025/T01,21682,74218519.60120016,73886109.69970006,404,87979484
1193660000032,2025/T01,35536,253828781.8320999,233257214.4179,1157,238804800
1193660000033,2025/T01,2612,373142.7709999997,328498.9635999994,0,0
1193660000035,2025/T01,2806,6500000.031100005,5573127.972000007,63,8648577
1193660000036,2025/T01,31,29523.81100000001,20570.4561,0,0
1193660000037,2025/T01,48012,84592582.80659996,69931311.28679997,0,0
1193663000861,2025/T01,3510,7997142.900599999,4115162.023799997,0,0
1193660000042,2025/T01,3002,6146952.261999996,5899854.715900004,19,4035600
1193660000043,2025/T01,35283,117610210.2507,90463351.4135,208,45094400
1193660000044,2025/T01,35180,25118571.00110004,24317304.09720001,0,0
1193660000045,2025/T01,2695,1240000.050100002,988707.3734999992,0,0
1193660000053,2025/T01,38040,173897923.6113003,161786374.8263001,1277,176661505
1193660000056,2025/T01,21033,124195025.6331,127767495.6056,529,167212139
1193661000026,2025/T01,600,25142863.80669999,21585428.15860001,776,28712000
1193661000027,2025/T01,29,1740152.381,1466324.894800001,0,0
1193661000029,2025/T01,181,3620000.0,2997875.436400002,187,3437910
1193661000031,2025/T01,39,557142.8576999998,502374.7940000005,30,405000
1193661000032,2025/T01,346,24384772.38919996,21655486.47940003,724,46336000
1193661000037,2025/T01,0,0.0,0.0,0,0
1193661000040,2025/T01,385,21999999.98349999,19857088.66230003,602,32429740
1193661000041,2025/T01,1116,92462857.19070004,82245914.73619989,2370,186993000
1193661000044,2025/T01,846,24171428.59560003,20448810.87019999,0,0
1193661000045,2025/T01,97,4619100.950500009,3429104.618200006,0,0
1193661000047,2025/T01,250,3809766.657099999,3205980.166399992,0,0
1193661000048,2025/T01,82,2225714.282199997,2022749.973199998,0,0
1193661000049,2025/T01,71,4192380.948999998,3655417.129300003,11,575938
1193661000052,2025/T01,153,8742857.136299983,8390140.823099995,150,8535000
1193661000055,2025/T01,784,18638095.2304,15389630.05389996,616,12880000
1193661000056,2025/T01,319,11544761.9078,10995922.31209999,0,0
1193661000058,2025/T01,177,6068571.43110001,5406976.492099994,0,0
1193661000060,2025/T01,301,11179999.98709999,10598921.73770002,670,25506230
1193661000062,2025/T01,0,0.0,0.0,0,0
1193661000066,2025/T01,3315,119971569.5553996,110394816.7795999,0,0
1193661000067,2025/T01,173,6260952.382600015,5585612.403799992,187,6381460
1193661000069,2025/T01,247,12232380.9465,7053514.310700005,0,0
1193661000071,2025/T01,152,5790476.191199992,5159769.965300001,11,415000
1193661000074,2025/T01,40,4131619.047200002,3564477.643999998,60,5060000
1193661000076,2025/T01,236,13485714.2756,11485057.72679998,0,0
1193661000081,2025/T01,109,6747619.047100012,4854510.622300005,0,0
1193661000083,2025/T01,2,57142.8572,35960.19,0,0
1193661000086,2025/T01,0,0.0,0.0,0,0
1193661000088,2025/T01,21820,50913333.00099997,46657718.01079996,0,0
1193661000089,2025/T01,2,30476.1904,2.0,0,0
1193661000090,2025/T01,0,0.0,0.0,0,0
1193662000013,2025/T01,29019,7961619.222199994,6723703.585899998,280,6997200
1193662000014,2025/T01,14594,6769523.940099996,6227826.579399999,191,4279737
1193662000015,2025/T01,4602,21914308.64040001,21938819.615,29,2969020
1193662000016,2025/T01,41327,219420973.8895998,208698485.1881,3050,328039700
1193662000012,2025/T01,0,0.0,0.0,0,0
1193662000017,2025/T01,410,23009523.81199997,21886248.14300001,384,21523200
1193662000020,2025/T01,284,10007619.03980001,9171716.319899997,39,5611320
1193662000075,2025/T01,0,0.0,0.0,0,0
1193663000053,2025/T01,15109,64752857.27909989,45445079.14140004,780,53731730
1193663000054,2025/T01,0,0.0,0.0,0,0
1193663000056,2025/T01,14938,255418561.4494998,244187038.8601998,0,0
1193663000057,2025/T01,8858,84219047.54629982,81863363.49629985,430,125607300
1193663000058,2025/T01,9941,78553619.02150008,76342375.77409984,227,91526400
1193663000059,2025/T01,82310,627352722.2419977,575341848.1769962,3836,844687200
1193663000060,2025/T01,7092,36512761.7749,35632060.34680004,63,19976859
1193663000061,2025/T01,0,0.0,0.0,0,0
1193663000929,2025/T01,1772,3375238.090799998,3038895.802600003,0,0
1193663000063,2025/T01,6895,2656878.170200004,2742234.594600009,44,1840000
1193663000064,2025/T01,3790,3739800.0,3338169.458000002,0,0
1193663000065,2025/T01,30836,82229334.36119986,76661448.53959985,643,67154920
1193663000066,2025/T01,6870,22899999.86900008,23640028.43900006,80,17976000
1193663000067,2025/T01,8289,84711219.21290015,86637819.81980027,93,100486068
1193663000071,2025/T01,7918,22878180.91970001,21867916.30800004,270,15660000
1193663000072,2025/T01,0,0.0,0.0,0,0
1193663000073,2025/T01,0,0.0,0.0,0,0
1193663000074,2025/T01,105,384285.714,371956.2,0,0
1193663000075,2025/T01,6174,2175600.097200004,1875705.5652,80,2551500
1193663000076,2025/T01,17464,2993828.768800004,2346111.475699997,0,0
1193663000077,2025/T01,41820,9957142.453400029,8824782.214800002,528,11694375
1193663000100,2025/T01,12690,8460000.195299996,6678480.510000015,0,0
1193663000101,2025/T01,12359,21186857.07970003,18263204.46670001,169,13131300
1193663000103,2025/T01,11175,158578954.3374,147607317.6482002,141,78859872
1193663000083,2025/T01,349,31576190.48449996,26822032.77109991,348,28082556
1193663000105,2025/T01,770,2493333.3128,2261602.035000001,65,5416320
1193663000110,2025/T01,4218,60257142.88419992,54647066.47499994,333,135087420
1193663000114,2025/T01,2798,3997215.198299999,3031312.917999998,0,0
1193663000115,2025/T01,9645,21483142.63200005,18858689.29199994,115,13800000
1193663000116,2025/T01,6823,27196325.74239996,21264606.96910001,0,0
1193663000177,2025/T01,10856,20666666.63240004,18753960.77339997,270,23750000
1193663000124,2025/T01,4005,642857.1642,471656.5004,0,0
1193663000125,2025/T01,174,364571.4294,359052.1493999999,0,0
1193663000128,2025/T01,2240,1123780.9158,976433.1493999992,23,317952
1193663000130,2025/T01,21759,87031285.7146,65251547.33959995,1365,86184000
1193663000134,2025/T01,4681,38052952.41700003,35653802.31330004,390,62400000
1193663000136,2025/T01,1002,9161142.834000004,9016571.429,0,0
1193663000138,2025/T01,28,826666.6667,755312.9528,1,817600
1193663000142,2025/T01,120,550476.1904,384000.0,0,0
1193663000144,2025/T01,447,1277142.8763,1234571.4456,0,0
1193663000146,2025/T01,7503,10629104.60280002,8889025.546400001,30,3509970
1193663000154,2025/T01,2629,26460563.77610001,25504419.32929997,80,24378800
1193663000156,2025/T01,419,2257428.5637,1963072.822,0,0
1193663000942,2025/T01,33326,76173748.79740003,67969092.37959988,3600,77112000
1193663000162,2025/T01,816,388590.4942000002,296852.3303999999,22,254100
1193663000164,2025/T01,0,0.0,0.0,0,0
1193663000166,2025/T01,0,0.0,0.0,0,0
1193663000172,2025/T01,1247,25533809.53750001,24443029.8973,0,0
1193663000179,2025/T01,22767,49718952.56379993,30533793.359,147,20850480
1193663000180,2025/T01,94,16203809.52560002,15935256.0,0,0
1193663000185,2025/T01,17654,13443962.19679999,11217237.02100005,736,11829600
1193663000186,2025/T01,12093,6909143.061700005,5626287.466499994,275,8063000
1193663000187,2025/T01,1104,99880952.40720028,91539863.84819935,1560,131898000
1193663000191,2025/T01,11363,97153333.5498,94130857.30420008,142,74124000
1193663000199,2025/T01,4042,4619428.44760001,4019263.614400002,95,2974545
1193663000201,2025/T01,11971,82086857.48950015,77598042.56739996,28,11480000
1193663000202,2025/T01,0,0.0,0.0,0,0
1193663000204,2025/T01,1182,5628571.4552,5065714.184399999,11,2970000
1193663000206,2025/T01,0,0.0,0.0,0,0
1193663000208,2025/T01,3352,11053999.92910002,10329500.4918,0,0
1193663000211,2025/T01,1548,6192000.0,5577812.399999999,0,0
1193663000212,2025/T01,4844,12456022.90110002,11091748.52510003,0,0
1193663000214,2025/T01,1471,16523999.9626,14295783.16940001,0,0
1193663000216,2025/T01,1343,21743809.52700001,20810187.6768,0,0
1193663000218,2025/T01,1198,19786285.693,20007832.43849999,105,55521900
1193663000220,2025/T01,0,0.0,0.0,0,0
1193663000222,2025/T01,6322,10837733.28720002,7134044.092900002,299,10548720
1193663000224,2025/T01,3200,45340952.40080002,43306666.24000006,77,32825100
1193663000231,2025/T01,2187,23081047.67089998,20620285.43309999,90,12474000
1193663000234,2025/T01,322,6152417.146000003,6516833.605599998,11,7008914
1193663000249,2025/T01,1108,7946533.309899997,7549313.625799993,26,5743036
1193663000250,2025/T01,2463,23020914.27959998,22215679.53429997,6,3425652
1193663000251,2025/T01,126,5880000.001499999,5565541.501800001,2,2597252
1193663000252,2025/T01,1070,40761904.76529998,38553419.09599999,0,0
1193663000253,2025/T01,765,8014285.721299999,7938999.940500001,17,11114600
1193663000254,2025/T01,318,6117714.2828,6072285.391799999,8,9624000
1193663000255,2025/T01,892,4192247.616999999,4085108.1326,91,13377000
1193663000256,2025/T01,2611,11908571.43909999,12183761.05240001,41,6150000
1193663000257,2025/T01,120,3328761.9044,3702632.62,0,0
1193663000258,2025/T01,0,0.0,0.0,0,0
1193663000259,2025/T01,2068,53391851.40340003,52023323.6392,24,35511168
1193663000260,2025/T01,167,1399619.0508,1156844.7714,0,0
1193663000261,2025/T01,613,8389714.2787,7076931.259599999,0,0
1193663000262,2025/T01,0,0.0,0.0,0,0
1193663000266,2025/T01,4618,33338304.70979998,25111263.01829997,117,32432400
1193663000267,2025/T01,7770,23298000.0,18997680.2672,0,0
1193663000268,2025/T01,171,299657.151,308916.6813000001,0,0
1193663000272,2025/T01,2378,11837180.8924,10803530.36180002,71,0
1193663000277,2025/T01,4,28464.762,30498.2692,0,0
1193663000278,2025/T01,123,866857.139,667714.2453000001,0,0
1193663000281,2025/T01,1269,4532142.876599999,3855476.762499999,40,3628200
1193663000287,2025/T01,4346,2483428.6956,2358654.166399998,0,0
1193663000288,2025/T01,1521,5461028.619200002,5052477.420899996,325,29857360
1193663000289,2025/T01,0,0.0,0.0,0,0
1193663000290,2025/T01,855,4789999.9885,3572615.448000001,0,0
1193663000930,2025/T01,0,0.0,0.0,0,0
1193663000300,2025/T01,4423,10530952.45950001,9739676.880599992,0,0
1193663000301,2025/T01,1947,11125714.2763,9965142.770100003,0,0
1193663000305,2025/T01,912,2166666.679299999,1639963.587,0,0
1193663000306,2025/T01,0,0.0,0.0,0,0
1193663000310,2025/T01,1643,19780335.20280001,19209970.1713,21,15372000
1193663000311,2025/T01,7736,66962962.17740005,64132995.4163999,64,33408000
1193663000312,2025/T01,1093,9160380.9722,9078644.575100005,0,0
1193663000318,2025/T01,1550,11421714.2711,11496839.463,6,1390980
1193663000324,2025/T01,9213,7896857.425899976,6760592.701700004,50,3192000
1193663000326,2025/T01,1294,11584380.9854,10193796.5952,220,54996480
1193663000328,2025/T01,1680,8000000.041200003,7269650.380000002,32,15040000
1193663000334,2025/T01,6411,13432571.45859999,4471412.213399996,0,0
1193663000335,2025/T01,5583,15082666.30420001,10299814.29900001,0,0
1193663000338,2025/T01,5403,8225218.980300004,5427109.8069,0,0
1193663000341,2025/T01,13295,2912237.973099996,2468160.7368,0,0
1193663000344,2025/T01,4872,34800106.5006,28070850.92619997,55,32670000
1193663000345,2025/T01,0,0.0,0.0,0,0
1193663000347,2025/T01,601,18316379.0549,17383813.2177,0,0
1193663000351,2025/T01,5328,31162792.27129999,24123128.81320002,80,19000080
1193663000357,2025/T01,0,0.0,0.0,0,0
1193663000358,2025/T01,2362,2901931.3683,2286611.6279,12,1222200
1193663000360,2025/T01,600,3148571.4192,2926857.12,6,3073200
1193663000361,2025/T01,4850,4147885.757199999,3591135.866999998,37,2978870
1193663000363,2025/T01,4113,3748381.051600001,3250989.538500003,50,4364950
1193663000365,2025/T01,0,0.0,0.0,0,0
1193663000862,2025/T01,3749,34633618.93749999,32116979.68550003,6,5399994
1193663000370,2025/T01,0,0.0,0.0,0,0
1193663000372,2025/T01,2001,3370285.700199999,2968326.452899998,20,1709995
